GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-30mph Time(s),0-60mph Time(s),40-60mph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Cost per mile/km (Instant)($/m),Cost per mile/km (Trip)($/m),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(Â°C),Engine reference torque(Nm),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(Â°C),Exhaust gas temp Bank 1 Sensor 2(Â°C),Exhaust gas temp Bank 2 Sensor 1(Â°C),Exhaust gas temp Bank 2 Sensor 2(Â°C),Exhaust Pressure(psi),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Rate (direct from ECU)(L/m),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(Â°),GPS Latitude(Â°),GPS Longitude(Â°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(Â°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Percentage of City driving(%),Percentage of Highway driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Transmission Temperature(Method 2)(Â°C),Trip Distance(miles),Trip time(whilst moving)(s),Trip time(whilst stationary)(s)
Fri May 25 19:39:33 EDT 2018,39:32.5,-79.83199727,43.74447543,10.273303,4,232.9298762,354.4537,1.18273568,-8.9710741,4.60644388,0.01620788,-,-,-,13.72549057,0.03539295,26.27450943,25.88235283,-,-,14.76998329,14.68788719,32.78916168,25.83512497,0.24048172,0.04604197,-,-,-,67.45098114,53.33333206,-,-,1350,-,-,-,-,-,1.59141695,0.02652362,-,13.12335968,764.2056274,354.4537048,43.74447632,-79.83200073,15,17.86210823,33,5.97587395,21.74816704,63.35605621,5.00067043,-,9.8039217,1305,22.98072433,22.36936378,13.72549057,79.06938171,-,8.53531933,926.9920044,400.8309937
Fri May 25 19:39:36 EDT 2018,39:35.5,-79.8320449,43.74476905,11.271922,4,232.6527045,353.21277,0.72185183,-8.75080681,4.41011953,-0.05034509,-,-,-,12.94117641,-0.07183398,25.09803963,24.31372643,-,-,14.72557068,14.85162926,32.76475525,25.82954788,0.20717284,0.04610202,-,-,-,61.17647171,52.54901886,-,-,1325,-,-,-,-,-,1.54955661,0.02582594,-,13.12335968,763.2962647,353.2127686,43.74477005,-79.83204651,15,10.32918072,33,6.81923246,21.72845078,63.43849945,4.98941994,-,9.4117651,1308,25.214571,24.85484695,12.15686321,51.00024414,-,8.55573082,929.986023,400.8309937
Fri May 25 19:39:39 EDT 2018,39:38.6,-79.8320975,43.74508968,12.172827,3,232.5539285,354.52667,0.85712421,-9.08120728,4.61362648,0.01814882,-,-,-,10.98039246,0.04629599,19.6078434,18.4313736,-,-,14.65199852,14.42993832,32.74664688,25.82885742,0.17771485,0.04614099,-,-,-,50.19607925,43.92156982,-,-,1300,-,-,-,-,-,1.15601408,0.0192669,-,9.84251976,762.972168,354.5266724,43.74509048,-79.83209991,15,8.69331741,33,9.59774303,21.71907997,63.52067947,4.9782052,-,7.45098066,1311,27.22983742,26.09758949,11.37254906,-,-,8.57802391,932.9840088,400.8309937
Fri May 25 19:39:42 EDT 2018,39:41.5,-79.83214373,43.74542084,12.195537,3,232.6823072,354.6871,1.13245738,-8.94713211,3.8498764,0.00192163,-,-,-,8.62745094,-0.01450507,15.29411793,14.50980377,-,-,14.7376833,14.75383282,32.72196198,25.82964134,0.13808246,0.04612877,-,-,-,46.27450943,34.50980377,-,-,1337.5,-,-,-,-,-,1.13565338,0.01892756,-,9.84251976,763.3934326,354.6871033,43.74542236,-79.83214569,15,-,32,9.76981735,21.71292496,63.6026268,4.96702194,-,5.09803915,1314,27.28063774,26.09758949,8.62745094,-,-,8.6010046,935.9869995,400.8309937
Fri May 25 19:39:45 EDT 2018,39:44.5,-79.83218647,43.74573434,10.860884,3,232.8604609,358.20602,0.29568392,-8.65863037,4.29519796,0.00630099,-,-,-,4.31372547,-0.00844182,0,0,-,-,14.81394672,29.39955139,32.69592285,25.829216,0.07070138,0.04610415,-,-,-,19.6078434,15.68627453,-,-,1137.5,-,-,-,-,-,0,0,-,9.84251976,763.9779053,358.2060242,43.74573517,-79.83218384,15,-,32,217.6716766,21.71285057,63.68385315,4.95593691,-,1.17647064,1316,24.29510498,23.61210442,4.70588255,-,-,8.622756,938.9769898,400.8309937
Fri May 25 19:39:48 EDT 2018,39:47.6,-79.83223323,43.74601168,10.012321,3,232.4947191,343.7555,0.54228669,-8.32703304,5.27562332,0.02326762,-,-,-,5.88235283,0.02643575,8.23529434,7.45098066,-,-,12.49957561,12.91992092,32.65939331,25.82035446,0.0113541,0.04596828,-,-,-,29.01960754,20.3921566,-,-,1150,-,-,-,-,-,0.70219982,0.01170333,-,9.84251976,762.7779541,343.7554932,43.74600983,-79.83222961,14,-,32,13.54330826,21.71905899,63.76580048,4.94475412,-,2.35294127,1320,22.39692497,22.36936378,5.88235283,-,-,8.64208221,942.007019,400.8309937
Fri May 25 19:39:51 EDT 2018,39:50.6,-79.83236409,43.74626839,9.827539,3,232.2385376,333.39542,0.03112462,-8.46469975,4.92367601,0.01158315,-,-,-,4.70588255,-0.03742776,0,0,-,-,14.92161274,12.9818306,32.62160873,25.81034088,0.06396373,0.04594989,-,-,-,22.74509811,18.03921509,-,-,1050,-,-,-,-,-,0,0,-,9.84251976,761.9375,333.3954163,43.74626923,-79.83236694,15,-,32,217.6716766,21.72135544,63.84769821,4.93357754,-,1.17647064,1322,21.98357964,21.12662125,4.70588255,-,-,8.66099644,945.0490112,400.8309937
Fri May 25 19:39:54 EDT 2018,39:53.5,-79.83253926,43.74647181,8.116145,3,231.8987548,318.7646,-0.9696517,-9.01895809,4.39814854,0.02582748,-,-,-,4.70588255,0.01321369,0,0,-,-,14.39988136,14.45595646,32.58898544,25.79770088,0.01230512,0.04589527,-,-,-,22.74509811,17.25490189,-,-,1037.5,-,-,-,-,-,0.43881318,0.00731355,-,9.84251976,760.8226929,318.7645874,43.74647141,-79.83254242,15,-,32,16.85626411,21.72050095,63.9263382,4.92284584,-,1.17647064,1326,18.15530014,14.91290855,4.70588255,-,-,8.67758942,947.9829712,400.8309937
Fri May 25 19:39:57 EDT 2018,39:56.6,-79.83267957,43.74657475,4.62883,3,231.7373199,317.6492,-0.47644615,-8.95551109,3.89776039,0.02528474,-,-,-,4.70588255,0.02908996,0,0,-,-,14.39988136,14.46986294,32.51086426,25.75550652,0.09922235,0.04585272,-,-,-,22.35294151,17.25490189,-,-,1025,-,-,-,-,-,0.45117307,0.00751955,-,9.84251976,760.2930298,317.6492004,43.7465744,-79.83267975,14,-,32,7.0262084,21.71702194,64.00706482,4.91182995,-,0.78431374,1328,10.35439777,7.45645428,4.70588255,-,-,8.68758392,951.0079956,400.8309937
Fri May 25 19:40:00 EDT 2018,39:59.5,-79.83273411,43.74663066,2.9884536,3,231.7239791,339.30725,2.03866267,-8.76876354,3.53623581,0.01995873,-,-,-,8.23529434,0.0173918,24.70588303,24.31372643,-,-,14.39988136,14.59771729,32.41222763,25.69685936,0.14448039,0.04585346,-,-,-,44.31372452,30.58823586,-,-,1712.5,-,-,-,-,-,1.47422683,0.02457045,-,9.84251976,760.2492676,339.307251,43.74663162,-79.83273315,14,6.9463768,32,1.79192019,21.70198822,64.08713531,4.90090275,-,4.70588255,1331,6.68497992,7.45645428,9.4117651,-,-,8.69232941,954.0219727,400.8309937
Fri May 25 19:40:03 EDT 2018,40:02.6,-79.83273261,43.74673803,5.203506,3,231.5951152,25.978514,1.90339041,-8.81425381,3.82593441,0.02474114,-,-,-,11.76470566,0.00336429,29.41176605,28.62745094,-,-,14.7677393,14.59592342,32.35638428,25.66548538,0.40206262,0.04602611,-,-,-,49.41176605,38.4313736,-,-,1862.5,-,-,-,-,-,1.78535676,0.02975594,-,9.84251976,759.8264771,25.97851372,43.74673843,-79.83273315,14,10.4535408,33,2.6633637,21.68587875,64.1660614,4.89013243,-,7.45098066,1334,11.6399107,12.42742348,11.76470566,31.16053581,-,8.70001602,957.0059815,400.8309937
Fri May 25 19:40:06 EDT 2018,40:05.5,-79.83256625,43.74691547,8.195746,3,231.4760492,34.61427,1.7705121,-8.85016632,4.48553705,0.04258467,-,-,-,14.50980377,0.04064806,29.80392265,29.01960754,-,-,14.77581501,14.55195999,32.2963295,25.63705063,0.42923838,0.04617652,-,-,-,55.68627548,48.62745285,-,-,1625,-,-,-,-,-,1.68332922,0.02805549,-,9.84251976,759.4358521,34.61426926,43.74691391,-79.83256531,14,14.3718214,33,4.70798588,21.65573502,64.24460602,4.87941265,-,9.8039217,1337,18.33336258,18.64113617,14.50980377,78.66389465,-,8.71486187,959.9890137,400.8309937
Fri May 25 19:40:09 EDT 2018,40:08.5,-79.83233724,43.74714558,10.331506,3,231.4135569,36.294758,1.07499659,-8.74242783,4.08211374,0.0131571,-,-,-,10.1960783,0.00344421,18.4313736,17.64705849,-,-,14.79959106,14.78792667,32.2560997,25.62416458,0.12663551,0.04623962,-,-,-,36.86274719,40.7843132,-,-,1175,-,-,-,-,-,0.76030219,0.0126717,-,9.84251976,759.230835,36.29475784,43.74714661,-79.83233643,14,8.86771202,34,12.50832653,21.63925552,64.3241272,4.86856174,-,6.66666698,1340,23.11091995,23.61210442,9.8039217,89.92451477,-,8.73445225,963.0219727,400.8309937
Fri May 25 19:40:12 EDT 2018,40:11.6,-79.83208645,43.74738081,11.001715,3,231.4074397,36.88667,0.84515321,-8.30428886,4.0186677,-0.0241875,-,-,-,4.70588255,-0.04231554,2.74509811,1.56862748,-,-,14.71973896,14.59592342,32.2250824,25.618433,0.0824264,0.04620125,-,-,-,28.23529434,21.96078491,-,-,1125,-,-,-,-,-,0.61094469,0.01018241,-,9.84251976,759.2107544,36.88666916,43.7473793,-79.83208466,14,10.01376057,34,16.43102455,21.63915443,64.40200806,4.85793257,-,1.17647064,1343,24.61013412,23.61210442,5.09803915,64.09487152,-,8.75497818,966.0059815,400.8309937
Fri May 25 19:40:15 EDT 2018,40:14.5,-79.83183795,43.74761983,11.334944,3,231.4099032,33.78982,0.68833297,-9.39365005,3.95162988,-0.00546547,-,-,-,6.27450991,-0.08449593,11.37254906,10.58823586,-,-,14.66186714,14.77177715,32.19724655,25.6150856,0.04645196,0.04619638,-,-,-,38.03921509,28.23529434,-,-,1150,-,-,-,-,-,0.8045851,0.01340975,-,9.84251976,759.218811,33.78982162,43.74761963,-79.83184052,14,9.68811035,33,13.13321018,21.63178444,64.47963715,4.84733915,-,2.74509811,1346,25.35554695,24.85484695,6.66666698,58.71206284,-,8.77565098,968.992981,400.8309937
Fri May 25 19:40:18 EDT 2018,40:17.6,-79.83158886,43.74787019,11.384606,3,231.3211961,35.90694,0.48003745,-8.39885998,4.37061501,0.01248675,-,-,-,4.70588255,-0.00824818,0,0,-,-,14.66366291,29.39955139,32.17978668,25.61364937,0.03935892,0.04613212,-,-,-,21.17647171,19.6078434,-,-,1112.5,-,-,-,-,-,0,0,-,9.84251976,758.9277954,35.90694046,43.7478714,-79.83158875,14,-,33,217.6716766,21.63242149,64.5572052,4.83675337,-,1.17647064,1349,25.46663857,24.85484695,4.70588255,58.71206284,-,8.79697514,971.9910278,400.8309937
Fri May 25 19:40:21 EDT 2018,40:20.5,-79.83135837,43.74812067,10.866922,3,231.4714059,36.029827,0.57221419,-8.99381828,4.10605574,0.02770801,-,-,-,4.70588255,0.02984485,0,0,-,-,0,29.39955139,32.15080643,25.60915947,0,0.04605862,-,-,-,21.17647171,15.68627453,-,-,1100,-,-,-,-,-,0,0,-,9.84251976,759.4205933,36.02982712,43.74811935,-79.83135986,14,-,33,217.6716766,21.63764,64.63549805,4.82606983,-,1.17647064,1352,24.30861092,23.61210442,4.70588255,-,-,8.81776333,975.0300293,400.8309937
Fri May 25 19:40:24 EDT 2018,40:23.5,-79.8311283,43.74833826,10.1672735,3,231.5206365,40.554333,0.61890113,-9.05726528,4.10246468,0.02699898,-,-,-,4.70588255,0.00309758,0.78431374,0.39215687,-,-,16.46392822,13.67762089,32.11616135,25.60002708,0,0.04595301,-,-,-,21.56862831,16.47058868,-,-,1150,-,-,-,-,-,0.31392813,0.00523214,-,9.84251976,759.5820923,40.55433273,43.74833679,-79.83113098,14,-,33,28.61091042,21.64655495,64.71259308,4.81554842,-,1.17647064,1354,22.74354362,21.12662125,4.70588255,-,-,8.83669186,978.0360107,400.8309937
Fri May 25 19:40:27 EDT 2018,40:26.5,-79.83089794,43.74855078,9.951413,3,231.8229278,42.205082,0.68234748,-9.0883894,3.99472547,0.00461559,-,-,-,4.31372547,-0.0056243,0,0,-,-,12.49957561,12.54757595,32.0773735,25.58744812,0.01219855,0.04588716,-,-,-,21.96078491,15.68627453,-,-,1075,-,-,-,-,-,0.51803052,0.00863384,-,9.84251976,760.5739136,42.20508194,43.74855042,-79.83089447,14,-,33,17.3382988,21.64912987,64.79121399,4.80481958,-,1.17647064,1358,22.26067543,21.12662125,4.31372547,-,-,8.85535145,981.1149902,400.8309937
Fri May 25 19:40:30 EDT 2018,40:29.5,-79.83064203,43.74873669,9.59472,3,232.2364006,57.97528,0.76255322,-9.15901852,2.91733479,0.00193685,-,-,-,4.31372547,0.02225919,0,0,-,-,14.89379883,14.62597942,32.05167007,25.57910347,0.03430039,0.04585568,-,-,-,22.74509811,16.47058868,-,-,1037.5,-,-,-,-,-,0.45379591,0.00756327,-,9.84251976,761.930481,57.97528076,43.74873734,-79.8306427,14,-,33,19.79252815,21.6465168,64.86598969,4.79461575,-,1.17647064,1360,21.46277618,21.12662125,4.31372547,-,-,8.87351894,984.0560303,400.8309937
Fri May 25 19:40:33 EDT 2018,40:32.5,-79.83033856,43.74886227,9.322405,3,232.2999611,63.840378,0.9624691,-9.53371143,3.57214904,0.01925731,-,-,-,4.31372547,-0.00362014,0,0,-,-,14.86957359,14.90591145,32.00897598,25.56316566,0.03252986,0.04577115,-,-,-,22.74509811,17.25490189,-,-,1037.5,-,-,-,-,-,0.43927035,0.00732117,-,9.84251976,762.1389771,63.84037781,43.74886322,-79.83033752,14,-,33,19.24425316,21.64785767,64.94142914,4.78432035,-,1.17647064,1364,20.85362625,19.88387871,4.31372547,-,-,8.89103127,987.0360107,400.8309937
Fri May 25 19:40:36 EDT 2018,40:35.5,-79.83001898,43.74893191,9.077901,4,232.3461737,79.65961,0.90740246,-9.07522202,3.27407074,0.06981914,-,-,-,4.31372547,0.03010255,0,0,-,-,14.80587101,14.75787067,31.96657753,25.5473156,0.08533588,0.04575686,-,-,-,22.74509811,17.25490189,-,-,1037.5,-,-,-,-,-,0.44236815,0.0073728,-,13.12335968,762.2905884,79.65960693,43.74893188,-79.83001709,14,-,33,19.10948753,21.64684105,65.01717377,4.77398348,-,1.17647064,1366,20.3066864,19.88387871,4.31372547,-,-,8.90779495,990.2150269,400.8309937
Fri May 25 19:40:39 EDT 2018,40:38.5,-79.82968381,43.74895434,8.920393,3,232.1060549,92.83818,0.32800564,-9.60074902,3.48116922,0.06055516,-,-,-,4.31372547,-0.00007407,0,0,-,-,14.77357197,14.76998329,31.92303467,25.53040314,0.05813227,0.04572869,-,-,-,22.74509811,17.25490189,-,-,1037.5,-,-,-,-,-,0.4358716,0.00726453,-,9.84251976,761.5028076,92.83818054,43.74895477,-79.8296814,14,-,33,18.18216705,21.64485359,65.09272003,4.76367426,-,1.17647064,1369,19.95435143,18.64113617,4.31372547,-,-,8.92464447,993.0510254,400.8309937
Fri May 25 19:40:42 EDT 2018,40:41.5,-79.82934905,43.74892951,8.7945795,3,232.0804664,107.927536,0.81761986,-8.90523338,3.61045623,0.02984989,-,-,-,5.09803915,-0.01658391,4.70588255,3.52941179,-,-,14.73185062,14.85162926,31.89225388,25.51764297,0.03517438,0.04568812,-,-,-,26.27450943,20.3921566,-,-,1250,-,-,-,-,-,0.62994945,0.01049916,-,9.84251976,761.4188232,107.927536,43.74892807,-79.8293457,14,-,33,12.58051777,21.64319229,65.16733551,4.7534914,-,1.56862748,1373,19.67291451,18.64113617,5.49019623,-,-,8.94150639,996.0369873,400.8309937
Fri May 25 19:40:45 EDT 2018,40:44.5,-79.82904234,43.74884517,8.602258,3,232.0489067,118.9263,1.47482824,-8.51019001,3.13401008,-0.01618425,-,-,-,4.70588255,-0.02918142,0,0,-,-,14.70986843,14.5277338,31.84634972,25.49859428,0.07066939,0.0456405,-,-,-,23.52941132,22.74509811,-,-,1100,-,-,-,-,-,0.456691,0.00761152,-,9.84251976,761.3153076,118.9263001,43.74884415,-79.82904053,14,-,34,17.35328865,21.64076424,65.24198914,4.74330425,-,1.17647064,1375,19.24270248,18.64113617,4.31372547,-,-,8.95796871,999.0369873,400.8309937
Fri May 25 19:40:48 EDT 2018,40:47.6,-79.82878197,43.74871406,8.222293,3,232.0028635,127.58922,0.34955344,-9.24401283,3.56137514,0.0294469,-,-,-,4.31372547,0.02652336,0,0,-,-,14.70179462,14.73185062,31.79933167,25.478508,0.05418296,0.04562768,-,-,-,22.74509811,17.25490189,-,-,1025,-,-,-,-,-,0.43424854,0.00723748,-,9.84251976,761.1642456,127.5892181,43.74871445,-79.82878113,14,-,34,17.03345108,21.63768768,65.3168869,4.73308277,-,1.17647064,1378,18.39274597,17.39839363,4.31372547,-,-,8.97384453,1002.059021,400.8309937
Fri May 25 19:40:51 EDT 2018,40:50.5,-79.82858056,43.74858821,6.8002768,3,231.8559956,114.63499,0.47764325,-7.51899052,6.01423454,0.00874496,-,-,-,4.31372547,-0.00599924,0,0,-,-,14.67398071,14.41961956,31.76198387,25.46022797,0.05757466,0.04560335,-,-,-,27.45098114,17.25490189,-,-,1225,-,-,-,-,-,0.68342972,0.0113905,-,9.84251976,760.6824341,114.6349869,43.74858856,-79.82858276,14,-,33,8.5037756,21.63764,65.39052582,4.72303343,-,1.17647064,1381,15.21178532,13.67016602,4.31372547,-,-,8.98720741,1005.044006,400.8309937
Fri May 25 19:40:54 EDT 2018,40:53.5,-79.82834919,43.74858582,6.605184,3,231.6271725,56.293,0.72304893,-8.43956089,4.58250189,0.0345955,-,-,-,7.05882359,-0.01222058,12.94117641,12.15686321,-,-,14.78164673,14.76190758,31.72053719,25.43859482,0.09911447,0.04559819,-,-,-,33.33333206,25.09803963,-,-,1400,-,-,-,-,-,0.88159269,0.01469321,-,9.84251976,759.9316406,56.29299927,43.74858475,-79.82834625,14,-,34,6.59231043,21.63030052,65.46395111,4.71301317,-,3.13725495,1384,14.77537537,13.67016602,7.05882359,-,-,8.99940205,1008.03302,400.8309937
Fri May 25 19:40:57 EDT 2018,40:56.5,-79.82816511,43.748711,6.643729,4,232.2983534,41.800705,0.83078802,-8.61553478,4.46279192,0.01168936,-,-,-,4.31372547,0.00101643,0,0,-,-,14.87181664,14.79196453,31.66297531,25.40970421,0.10073671,0.04560383,-,-,-,23.13725471,18.8235302,-,-,1025,-,-,-,-,-,0.44078979,0.0073465,-,13.12335968,762.133728,41.80070496,43.74871063,-79.82816315,14,6.20211983,34,14.3834362,21.6245327,65.53784943,4.70292854,-,1.17647064,1387,14.86159897,13.67016602,4.31372547,38.40328979,-,9.01208401,1011.054016,400.8309937
Fri May 25 19:41:00 EDT 2018,40:59.5,-79.82801642,43.74884966,6.6203756,4,232.0927734,34.168823,0.38187516,-8.68975544,4.32153416,0.00968214,-,-,-,4.31372547,0.00293495,0,0,-,-,14.81394672,14.85970402,31.60156631,25.3775692,0.17560954,0.04560226,-,-,-,22.35294151,17.25490189,-,-,1025,-,-,-,-,-,0.42714232,0.00711904,-,13.12335968,761.4592285,34.16882324,43.74884796,-79.82801819,14,-,34,13.60608006,21.62041092,65.6108017,4.69297314,-,1.17647064,1390,14.80935764,13.67016602,4.31372547,-,-,9.02421284,1014.049011,400.8309937
Fri May 25 19:41:03 EDT 2018,41:02.6,-79.82787434,43.74898568,6.2595506,4,231.7857617,62.769672,1.12527478,-9.25119495,1.40898764,0.05377777,-,-,-,4.31372547,0.02587039,0,0,-,-,14.72781372,14.59996033,31.56086159,25.35624695,0.0393061,0.04558931,-,-,-,23.52941132,17.25490189,-,-,1075,-,-,-,-,-,0.47544849,0.00792414,-,13.12335968,760.4519653,62.76967239,43.74898529,-79.82787323,14,-,34,12.22368431,21.6174221,65.68473053,4.68288469,-,0.78431374,1393,14.00221539,13.67016602,4.31372547,-,-,9.03602982,1017.096985,400.8309937
Fri May 25 19:41:06 EDT 2018,41:05.6,-79.82763126,43.74898872,6.1067724,4,231.3990426,128.56949,1.10133278,-8.90164185,3.53623581,0.00181621,-,-,-,4.31372547,-0.00531748,0,0,-,-,14.89783669,15.16161728,31.52033806,25.33499908,0.0757338,0.04557315,-,-,-,23.92156982,17.25490189,-,-,1162.5,-,-,-,-,-,0.52021706,0.00867028,-,13.12335968,759.1832275,128.5694885,43.74898911,-79.82762909,15,-,34,10.1561327,21.61514091,65.75614166,4.6731391,-,1.17647064,1396,13.66046047,12.42742348,4.31372547,-,-,9.04885769,1020.054016,400.8309937
Fri May 25 19:41:09 EDT 2018,41:08.6,-79.82747452,43.74888272,5.4522843,3,231.0780193,131.502,1.06541979,-8.9806509,4.12999773,0.01448942,-,-,-,4.31372547,-0.00870932,0,0,-,-,14.50575256,14.59592342,31.47578621,25.31044388,0.04745245,0.04556142,-,-,-,25.88235283,17.25490189,-,-,1187.5,-,-,-,-,-,0.58629864,0.00977164,-,9.84251976,758.1300049,131.5019989,43.74888229,-79.8274765,15,-,34,8.11029339,21.613554,65.82800293,4.66333246,-,1.17647064,1398,12.19641304,11.18468189,4.31372547,-,-,9.05958748,1023.041992,400.8309937
Fri May 25 19:41:12 EDT 2018,41:11.5,-79.82733943,43.7487924,4.9577327,3,231.0040602,132.31622,0.92895025,-9.02494335,3.7062242,0.0080157,-,-,-,5.09803915,-0.01862718,5.49019623,4.31372547,-,-,14.96557617,14.63584995,31.4044342,25.26984406,0.11520265,0.04556128,-,-,-,23.92156982,20.3921566,-,-,1125,-,-,-,-,-,0.48728985,0.0081215,-,9.84251976,757.8873291,132.3162231,43.74879074,-79.82733917,14,-,34,8.67392349,21.60819817,65.89958954,4.6535635,-,1.17647064,1402,11.09013176,9.94193935,4.70588255,-,-,9.06878567,1026.031006,400.8309937
Fri May 25 19:41:15 EDT 2018,41:14.5,-79.82722981,43.74870844,4.156752,3,231.0177213,132.5721,0.91099375,-9.00578976,3.6990416,0.00451971,-,-,-,4.31372547,-0.01217707,0,0,-,-,14.85791016,15.02972698,31.32938194,25.22610092,0.09400238,0.04557368,-,-,-,23.13725471,18.03921509,-,-,987.5,-,-,-,-,-,0.4307065,0.00717844,-,9.84251976,757.9321289,132.5720978,43.74870682,-79.82723236,14,-,34,8.58676434,21.60245323,65.97116089,4.64379644,-,1.17647064,1404,9.29838943,7.45645428,4.31372547,-,-,9.07676888,1029.031982,400.8309937
Fri May 25 19:41:18 EDT 2018,41:17.6,-79.8271484,43.74864658,3.1986837,3,231.0350098,131.59691,1.07739079,-8.99740982,3.64636922,0.01250414,-,-,-,4.31372547,-0.01103667,0,0,-,-,14.52190304,14.76370239,31.27452278,25.19296265,0.0894764,0.04557575,-,-,-,23.92156982,17.25490189,-,-,1062.5,-,-,-,-,-,0.4841167,0.00806861,-,9.84251976,757.9888306,131.5969086,43.74864578,-79.82714844,14,-,34,5.45673561,21.59954262,66.0426178,4.63404465,-,1.17647064,1407,7.1552515,4.97096968,4.31372547,-,-,9.08267212,1032.041016,400.8309937
Fri May 25 19:41:21 EDT 2018,41:20.5,-79.82709171,43.74859989,2.230227,3,231.0297603,155.64915,0.91817635,-8.95790577,3.77924728,0.00984397,-,-,-,4.31372547,-0.00090922,0,0,-,-,14.58156681,14.59367943,31.21574402,25.15659142,0.15265788,0.04560042,-,-,-,23.13725471,19.6078434,-,-,975,-,-,-,-,-,0.41824609,0.00697077,-,9.84251976,757.9716187,155.6491547,43.74860001,-79.82709503,14,-,34,3.78967786,21.59447289,66.11328888,4.62440109,-,1.17647064,1411,4.98887587,3.72822714,4.31372547,-,-,9.08697224,1035.029053,400.8309937
Fri May 25 19:41:24 EDT 2018,41:23.6,-79.82707129,43.74855913,1.0964571,3,231.0098334,159.49889,0.40821138,-8.81305599,3.95761538,0.00467825,-,-,-,3.92156863,-0.01448087,0,0,-,-,14.63764286,14.57797813,31.11976433,25.09559441,0.20338435,0.04562982,-,-,-,30.58823586,21.96078491,-,-,737.5,-,-,-,-,-,0.39635819,0.00660597,-,9.84251976,757.90625,159.4988861,43.74855804,-79.82707214,14,-,34,1.33298445,21.5891037,66.05802917,4.61473656,-,1.17647064,1413,2.45270467,1.24274242,3.92156863,-,-,9.08997154,1038.036011,400.8309937
Fri May 25 19:41:27 EDT 2018,41:26.6,-79.82707129,43.74855913,0,4,231.0105658,159.49889,0.82001406,-8.79031181,3.97796607,0.00906779,-,-,-,4.31372547,-0.00944159,0,0,-,-,14.65379333,14.60175514,31.11976433,25.02825165,âˆž,0.04566238,-,-,-,35.68627548,25.09803963,-,-,712.5,-,-,-,-,-,0.43355581,0.00722593,-,13.12335968,757.9086304,159.4988861,43.74855804,-79.82707214,14,-,35,0,21.58177376,65.92090607,4.60515738,-,1.17647064,1416,0,0,4.70588255,-,-,9.08997154,1038.338989,403.5209961
Fri May 25 19:41:30 EDT 2018,41:29.5,-79.8270701,43.74856036,0.52253526,4,231.0304487,170.05583,0.91697925,-8.86812305,4.06296015,0.01525301,-,-,-,3.92156863,-0.0093519,0,0,-,-,14.65783119,14.87989235,31.02028465,24.96459961,âˆž,0.04570429,-,-,-,34.90196228,24.31372643,-,-,700,-,-,-,-,-,0.40917325,0.00681955,-,13.12335968,757.973877,170.0558319,43.74856186,-79.82707214,14,0.47643194,35,1.29123616,21.57562065,65.78289032,4.59551573,-,1.17647064,1419,1.16887808,1.24274242,3.92156863,4.67938662,-,9.09102058,1041.030029,403.855011
Fri May 25 19:41:33 EDT 2018,41:32.6,-79.82707036,43.74854844,0.83223647,4,231.0372347,199.07655,1.37546885,-8.89565659,4.18626165,0.01529289,-,-,-,3.92156863,0.01870889,0,0,-,-,14.66366291,14.58964252,30.92421532,24.90349579,0.42547065,0.04572873,-,-,-,34.50980377,23.52941132,-,-,675,-,-,-,-,-,0.38980058,0.00649668,-,13.12335968,757.9961548,199.0765533,43.7485466,-79.82707214,14,1.04850972,35,1.35540938,21.57019615,65.64759064,4.58606339,-,1.17647064,1422,1.86166,1.24274242,3.92156863,10.66597366,-,9.09187031,1044.008057,403.855011
Fri May 25 19:41:36 EDT 2018,41:35.5,-79.82707882,43.74853895,0,4,231.0447269,222.38298,0.5363012,-8.85136414,4.00310516,0.01329,-,-,-,3.92156863,0.00304544,0,0,-,-,14.68160725,14.70358849,30.85869217,24.86147118,0.30476651,0.04576202,-,-,-,34.50980377,24.31372643,-,-,662.5,-,-,-,-,-,0.43145344,0.00719089,-,13.12335968,758.020752,222.3829804,43.74853897,-79.82707977,14,-,35,1.22455704,21.56297112,65.50444031,4.57606316,-,1.17647064,1425,0,0,3.92156863,-,-,9.09269142,1046.251953,404.7850037
