8.25,117.0248413,314.5,-,14.47031116,10.25262451,6.83508301,77.2549057,2337,0.27986547,0.00466442,314.5,-,0,4.11238956,-,24.31655121,9.67302418,23.55293846,17.25490189,18.45472336,0,23.92156982,-,4.11238956,24.31655121,9.67302418,0,0,0
9.97,118.0029297,313.7,-,14.47031116,10.25262451,6.83508301,81.96078491,2337,0.27986547,0.00466442,313.7000122,-,0,4.11238956,-,24.31655121,9.67302418,23.11808968,17.25490189,22.30225372,0,25.88235283,-,4.11238956,24.31655121,9.67302418,0,0,0
10.97,118.1868286,313.7,-,14.47031116,10.25262451,6.83508301,81.96078491,2337,0.27986547,0.00466442,313.7000122,56.21629333,0,4.11238956,-,24.31655121,9.67302418,22.69941902,17.64705849,24.5391922,0,25.88235283,-,4.11238956,24.31655121,9.67302418,0,0,0
11.76,119.1638184,313.7,-,14.47031116,13.67016602,9.7644043,81.96078491,2261,0.27986547,0.00466442,313.7000122,56.21629333,0,4.11238956,-,24.31655121,9.67302418,22.29365349,17.64705849,26.30636978,27.34033203,25.88235283,-,4.11238956,24.31655121,9.67302418,0,0,0
12.66,119.5193481,314,-,14.54567909,13.67016602,9.7644043,81.96078491,2261,0.27986547,0.00466442,314,56.21629333,0,4.11238956,-,24.31655121,9.67302418,21.90175438,17.64705849,28.3196106,27.34033203,25.88235283,-,4.11238956,24.31655121,9.67302418,0,0,0
13.59,120.3227539,313.9,-,14.54567909,13.67016602,9.7644043,81.96078491,2261,0.27986547,0.00466442,313.8999939,56.21629333,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,21.52487946,17.64705849,30.39996338,27.34033203,25.88235283,-,4.48649645,22.28891182,10.55298615,0,0,0
13.82,120.8583984,313.9,-,14.54567909,16.67346001,12.50509548,81.96078491,2261,0.27986547,0.00466442,313.8999939,56.21629333,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,21.16075706,17.64705849,30.91445923,31.68992996,25.88235283,-,4.48649645,22.28891182,10.55298615,0,0,0
13.89,120.6224365,313.7,-,15.17103863,16.67346001,12.50509548,81.96078491,2261,0.27986547,0.00466442,313.7000122,56.21629333,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,20.80701256,17.64705849,31.07104683,31.68992996,25.88235283,-,4.48649645,22.28891182,10.55298615,0,0,0
13.91,120.6118164,313.5,-,15.17103863,16.67346001,12.50509548,81.96078491,1251,0.27986547,0.00466442,313.5,56.21629333,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,20.46590996,17.64705849,31.11578178,31.68992996,25.88235283,-,4.48649645,22.28891182,10.55298615,1,1,1
13.6,119.3449097,313.5,-,15.17103863,16.67346001,12.50509548,23.52941132,1251,0.27986547,0.00466442,313.5,56.21629333,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,20.1354847,17.64705849,30.42233276,31.68992996,9.4117651,-,4.48649645,22.28891182,10.55298615,1,1,1
13.36,119.4879761,314,-,15.17103863,16.67346001,12.50509548,23.52941132,1251,0.27986547,0.00466442,314,56.21629333,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,19.8161869,0,29.88546753,31.68992996,9.4117651,-,4.48649645,22.28891182,10.55298615,0,0,0
13.43,119.2433472,314.9,-,15.17103863,16.67346001,12.50509548,23.52941132,1891,0.27986547,0.00466442,314.8999939,-,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,19.50503159,0,30.04205322,31.68992996,9.4117651,-,4.48649645,22.28891182,10.55298615,0,0,0
13.96,119.0576782,315.7,-,15.17103863,16.67346001,12.50509548,76.86274719,1891,0.27986547,0.00466442,315.7000122,-,7.85346031,4.48649645,12.7331295,22.28891182,10.55298615,19.20585823,0,31.22763062,31.68992996,23.13725471,-,4.48649645,22.28891182,10.55298615,0,0,0
